latitude,longitude
56.9174041343123,13.9887997701012
56.9190490736962,13.9889031308893
56.9190580559021,13.9889028880229
56.9184309120423,13.9868993735639
56.9190400914902,13.9889033737556
56.9184271759747,13.9886571203283
56.916943783142,13.9885329766709
56.9200487547067,13.989204646103
56.915521156991,14.0004305209944
56.9155215509081,14.0004797863418
56.9153897053797,14.0008446650822
56.9154076698678,14.0008441851524
56.9152940501642,14.0012414251248
56.9152874292057,14.0015372553039
56.9152248158038,14.0015717771987
56.9154085256344,14.0020760553021
56.9155289646134,14.0025327498285
56.9102646835216,13.9880566622719
56.9106173823049,13.9883427378361
56.9104818516837,13.9882478646078
56.9146720149674,13.9853587007424
56.9144716070214,13.9850192154512
56.9146746802829,13.9856871274403
56.9144718736804,13.9850520579391
56.9146766787035,13.9859334475009
56.914474083361,13.9864316863575
56.9144720070066,13.9850684791832
56.917749018537,14.0060380346794
56.9171608618683,14.0055116089427
56.9146178567121,13.9787080723502
56.9145998923441,13.978708562897
56.91449612997,13.9792041428484
56.9211230353914,13.9943010699007
56.9202020935419,13.9948515146577
56.9205152827184,13.9946952483575
56.9199420052683,13.9949077876857
56.919744792508,13.9949623699917
56.915466646251,14.0082504015904
56.9157630485516,14.0071091902179
56.9156762252997,14.0074892781796
56.9159714457222,14.0062002563555
56.9157370147398,14.0072248589817
56.9135716160796,14.0004333491272
56.9132414437826,14.0018382373259
56.913701830684,14.0009883019107
56.9133319218597,14.0019179443944
56.9137592666765,14.0014302297393
56.9137875250641,14.0015937205736
56.9139604170959,14.001868323665
56.9185907401737,13.9833468825668
56.9184545009081,13.9842704768393
56.9185910072843,13.9833797286548
56.9184547677756,13.984303322817
56.913266423478,14.0015912062168
56.9186336981286,13.985316917682
56.918582158645,13.9833963958837
56.9185994552455,13.9833137922749
56.9186081703085,13.9832807019676
56.9189522171669,13.9813986884601
56.9189334498747,13.9813006386893
56.9189520833519,13.9813822652675
56.9189519495348,13.981365842075
56.9189518157155,13.9813494188827
56.9189425658854,13.981316817186
56.9066942182333,14.0100265694337
56.9165225585164,13.9864418720912
56.9164507008938,13.9864438195589
56.9147047609911,13.9871809831527
56.9147019665068,13.9868361346849
56.9132700589418,13.9886323255603
56.9146295611019,13.9889897613434
56.9142886354303,13.9890482513685
56.9135580884763,13.9853724947523
56.9135579551913,13.9853560739079
56.9135578219042,13.9853396530635
56.9136858974664,13.9889495713748
56.9092459703505,13.9876243880189
56.9091499580962,13.9879718592687
56.9090629270871,13.9883190858291
56.9125500299987,13.9940388683256
56.9122804309629,13.9940296951255
56.912211876062,13.994442135145
56.9124674718826,13.9938275771542
56.9123540065073,13.9942412272178
56.9122018370375,13.9943110142585
56.9157903533197,13.9814683809011
56.9199306034603,13.9912612460787
56.9157904871186,13.9814848027058
56.9157996031055,13.9815009798969
56.9157997369001,13.9815174017059
56.9162371680298,13.9822774943414
56.9199484353616,13.991244337782
56.9195459584262,13.9914687472412
56.9199394531504,13.9912445800942
56.9195279940015,13.9914692317504
56.9195639228508,13.9914682627315
56.9202704696077,13.9910713762322
56.9195727725698,13.9914515969601
56.9203960880018,13.9910515593465
56.9157130082006,13.980797045291
56.9157128743115,13.9807806235238
56.9157127404202,13.9807642017567
56.9159669284836,13.9799852745222
56.9199047528651,13.993627465063
56.9198957706474,13.9936277068025
56.9199137350829,13.9936272233234
56.9136141877521,13.9867506295302
56.9101891423836,13.9842814206078
56.9101892758047,13.9842978399681
56.9101979911663,13.9842647573496
56.9102855446912,13.9839831885237
56.9099185620631,13.9852577165463
56.9101804270175,13.9843145032146
56.9101805604342,13.9843309225712
56.9142514082523,13.9756466445771
56.9195907369943,13.9914511124416
56.9142192464448,13.9761074189908
56.9136145870512,13.9867998921593
56.9135686568518,13.9767493593866
56.9130476903875,13.9767636117211
56.9125181449193,13.9768273703243
56.9101731230231,13.9768093980058
56.9136144539536,13.9867834712828
56.9136143208539,13.9867670504065
56.919975647035,13.9912764582285
56.9209334758583,13.9930740921082
56.9201634783144,13.9911728271471
56.920942458073,13.9930738502262
56.9199130365874,13.9913110016888
56.9204141849687,13.9910674985044
56.9199308684956,13.9912940934237
56.9145751985977,13.9767875212627
56.920535856445,13.9916720335172
56.9199398507069,13.9912938511234
56.9206670367552,13.9923420264259
56.9199576826127,13.991276942838
56.9206673015089,13.9923748744287
56.919600018464,13.9937178018225
56.9205930607159,13.9920811793667
56.9198690884073,13.9936612793347
56.9205929283017,13.9920647553993
56.9205274040833,13.9917379714786
56.9201199294474,13.993572391971
56.9205272716241,13.9917215475417
56.9203525415154,13.993451139215
56.9201902924131,13.991155676366
56.9209156437108,13.9930909999859
56.9201723279921,13.9911561610375
56.9209244936435,13.99307433399
56.9189371980226,13.9773580961061
56.9135576886149,13.9853232322194
56.9098922818758,13.9853405436917
56.9098921485921,13.9853241244565
56.9205311279063,13.99331491189
56.9200480717086,13.9935743260046
56.9093783095663,13.9873251993837
56.9096738553042,13.9861019150142
56.920548960086,13.9932980042946
56.9093072499273,13.9874256585571
56.9093418486028,13.9872604959903
56.9205401101222,13.9933146700695
56.9206021753405,13.9920973612208
56.9206024401582,13.9921302091641
56.9110704238931,13.9877063974361
56.9107385353132,13.9888814273645
56.9216155916517,13.9963413191398
56.9218297144459,13.9961548627659
56.9112970438525,13.986846244426
56.9220068527581,13.9958379721692
56.9117337677879,13.9853070151762
56.9111747524053,13.9872765654114
56.9222839822571,13.9956662467464
56.9110260446983,13.9877732918135
56.9111840006744,13.9873091618515
56.9210445521734,13.9968330509142
56.9210357017369,13.99684971608
56.921026719512,13.9968499570559
56.9136259895915,13.9837774770842
56.9136257226002,13.983744635352
56.9136254556003,13.9837117936204
56.9135574220299,13.9852903905315
56.9133945879989,13.9840465544952
56.9156037959031,13.9905895348814
56.9211320176092,13.9943008283116
56.921140999827,13.9943005867224
56.9214749272105,13.9944887402162
56.9214547027265,13.9964442051837
56.9213387248284,13.9965458850782
56.9152551719398,14.0019980212911
56.9156935273013,14.0028897188247
56.916303665246,14.0027913234125
56.9159010358878,14.0029991645587
56.9166407975067,14.0022567089699
56.9153387648541,14.0023407200215
56.9157635512726,14.0026578963974
56.9154849705457,14.002648900069
56.9160610135425,14.0027813679836
56.9054827365559,14.0124724920776
56.9053628530754,14.012081556943
56.9052867113961,14.0115416818625
56.9049832923969,14.0095299585774
56.9146714814893,13.9786737581079
56.9149232509598,13.9786997329678
56.9149052865927,13.9787002235243
56.9148963044091,13.9787004688023
56.9146358210801,13.9787075818029
56.9156422280861,13.9787293754164
56.9156420939255,13.9787129536908
56.9149322331433,13.9786994876894
56.9165116981874,14.000716135076
56.9164741969555,14.0027703505672
56.9166505002603,14.0012216256482
56.9163048441583,14.0029391226568
56.9160887462552,14.0028791817251
56.9054118142216,14.0114562725821
56.9054495610053,14.0116851671118
56.9054793633006,14.0120456387816
56.9055355925244,14.0123397299028
56.9045591648559,14.0104278910158
56.905565003878,14.0126509505229
56.9049172863585,14.0102706336884
56.9166647290459,14.0018782773143
56.9139079079094,13.9841968573072
56.9133676413968,13.9840472864351
56.9133766235975,13.9840470424553
56.9124221077483,13.9837773374251
56.9168045103609,14.0013817710672
56.9166830171268,14.0007936864074
56.9164012854033,14.0003905717395
56.9122516220576,14.0027679634092
56.9133690404581,13.9820106250714
56.913360325709,13.9820437110214
56.9133691741822,13.9820270458159
56.9133604594287,13.9820601317622
56.9131511690839,13.9828377692203
56.9131423205014,13.9828544341375
56.9129764674178,13.9834502158974
56.9131336055273,13.9828875196924
56.9133856057982,13.9840467984753
56.9129677522848,13.9834833011681
56.9129678858148,13.983499721744
56.9182774755127,13.9857043936035
56.9184629493408,13.9842045408962
56.9181818686344,13.9861012225352
56.9184632162257,13.9842373868807
56.9127331815694,14.0034449350347
56.9126200768391,14.0039078208072
56.911963194391,14.0037775001859
56.9124612743345,14.0042733765016
56.91192556395,14.0035649942369
56.9120254158413,14.0036937242562
56.9120296851938,14.0031023554525
56.9121563533856,14.0032139461809
56.9121339357275,14.002656134415
56.9190034110206,13.97666635685
56.9194284130819,13.9781003069944
56.9200930940187,13.9780821422325
56.9190795439853,13.9760893317623
56.9188969878861,13.9779341344824
56.9189968483395,13.9769622200443
56.9135718033812,14.003833201574
56.9133576685676,14.0040195724128
56.9138254811114,14.0029723690138
56.9138385981523,14.0023643110688
56.9136942827815,14.0034193274101
56.9137446408412,14.0029745239643
56.9139389753867,14.0025587287869
56.9141059685248,14.0020943847085
56.9128015838406,13.9851466542856
56.9128018504611,13.9851794953085
56.91392587231,13.9841963694092
56.9063095234761,14.0113668680914
56.9067934660697,14.0134888663673
56.9160801319082,13.9839571761196
56.906420167293,14.0117252123435
56.9155516503392,13.9841522122837
56.9067159938173,14.0139178655697
56.9067873340376,14.0138502995255
56.9066117466913,14.0132309163715
56.9157027461699,13.9839510033338
56.9208641363648,13.9945051650965
56.9208463040212,13.9945220722622
56.9061584014766,14.0104348553518
56.9062057821514,14.0107456045885
56.9127932681709,13.9852290005346
56.9127930015634,13.9851961595187
56.9210698026673,13.9943846403725
56.9210876349911,13.9943677330391
56.911677224154,13.9871972667702
56.9124668604355,13.987077341695
56.9116411622641,13.9871818195877
56.911650144476,13.9871815763765
56.9116321800522,13.9871820627987
56.9156423622446,13.9787457971421
56.9156426305551,13.978778640594
56.9156424964009,13.978762218868
56.9055797634081,14.0077078679787
56.9059695217682,14.0092739545243
56.9061128478457,14.0092208957333
56.9063575815079,14.0094935758856
56.9054683358477,14.0083840786064
56.9174399511083,13.9832467582517
56.9174489333009,13.9832465140418
56.9190851353473,13.988918582712
56.9200577369121,13.9892044032998
56.9190671709353,13.9889190684377
56.9190761531413,13.9889188255749
56.9200667191174,13.9892041604964
56.9121544386549,14.004100882765
56.9197976219544,13.978205207661
56.9128420158352,14.0035734282009
56.9123546643458,14.0044240295718
56.9125542354921,14.0046650773291
56.912737892891,14.0040360757667
56.9200757013227,13.9892039176929
56.9127604351793,14.0046103180231
56.912770594153,14.004757864348
56.9130513970941,14.0050460281997
56.9184399572151,13.9880161373283
56.9153067624939,13.9827627191586
56.9162551324129,13.9822770054782
56.9153158783164,13.9827788964552
56.9153070297481,13.9827955623567
56.9172400977447,13.9818724008917
56.9177653569479,13.9857018574434
56.9172579283725,13.9818554893641
56.91797807856,14.0043400312362
56.9206225352059,13.9957437276116
56.9206222713375,13.9957108796142
56.920546454506,13.9952200906283
56.9205467185031,13.9952529385542
56.9170271370547,14.0045131824167
56.9168507181251,14.0037951402887
56.9166595185596,14.0046050968613
56.9167284992804,14.0042418929459
56.917074358229,14.0036742011392
56.9170726565402,14.0034607089055
56.9165506853656,14.0044765876908
56.9161820573449,14.0055704880724
56.9107451918281,13.9852681387115
56.9107363429125,13.9852848019791
56.9107450585337,13.9852517191023
56.9107277605682,13.9853343044425
56.9105960924065,13.985715608643
56.9107364762026,13.9853012215847
56.9107276272825,13.9853178848406
56.9105881760028,13.9858472085384
56.9127531797188,13.9958400542597
56.9127784114362,13.995625863617
56.9208831356958,13.9968702367706
56.9208921179211,13.9968699958009
56.920671139577,13.9962023939955
56.9206708758289,13.9961695459508
56.9164679179783,13.9786246987973
56.9164680521518,13.978641120885
56.9161466953668,13.9855157995794
56.9161860884372,13.985941796949
56.9170368027211,14.0023446995421
56.9164671128921,13.9785261662741
56.9164672470785,13.9785425883609
56.9167845753111,13.9799958252715
56.9160976519972,13.9850079370885
56.9164673812628,13.9785590104479
56.9160977853317,13.9850243590462
56.9165006285029,13.9804306395466
56.9164676496249,13.9785918546223
56.916598616559,13.9814299422199
56.9165004945645,13.9804142174354
56.9165987503642,13.9814463643793
56.9172311155557,13.9818726454297
56.9165983489421,13.9813970979014
56.9172221333667,13.9818728899676
56.9165982151304,13.9813806757425
56.9168710990412,13.9840013903931
56.9168709655713,13.9839849681011
56.9168708320991,13.9839685458092
56.9162461502214,13.9822772499099
56.9165984827516,13.9814135200606
56.916772597079,13.9829363844975
56.9133359534418,14.0046771236174
56.9131957667074,14.0051243091509
56.9132177457416,14.0044996022272
56.9133950366392,14.0041992452124
56.9130502207155,14.0048982417159
56.9130913767689,14.0055541153684
56.9165942742143,13.9886409842196
56.9165948056334,13.9887066729971
56.9165945399281,13.9886738286081
56.91659507133,13.9887395173866
56.9184551666832,13.9965904093587
56.9184189874885,13.9954415199839
56.9182026435537,13.9998332004871
56.9171681455692,14.0052978771847
56.909130535814,13.9778561117275
56.9173264623078,14.002616215582
56.9170347054899,14.0020819402433
56.9175622278267,14.0028891727735
56.9146698820937,13.985095959425
56.9124667273762,13.9870609213209
56.9124665943146,13.987044500947
56.9053732877256,14.0111288742265
56.9126379844342,13.9860215680887
56.9053348903049,14.0108178939174
56.9052782675972,14.0104745546873
56.9127934014714,13.9852454210427
56.9051341696047,14.0092960744562
56.9126378512359,13.9860051476448
56.9126467002425,13.9859884836942
56.9126465670398,13.9859720632467
56.9177373929733,13.9844706436765
56.9172490799338,13.9818721563535
56.9177372595636,13.9844542210017
56.9175893330302,13.981731483026
56.9177375263808,13.9844870663514
56.9175803508421,13.9817317276011
56.9193520767341,13.9930509674381
56.9192992247456,13.992066772597
56.9177379265903,13.984536334377
56.9175143883379,13.985774369173
56.9177376597861,13.9845034890265
56.9160623009875,13.9839740861094
56.9104915028845,13.9861125992868
56.9102552403121,13.9868908843387
56.9103521813238,13.9866583361531
56.9103866458284,13.9864767488055
56.9104746038502,13.9862444421602
56.9101155162939,13.9873873568568
56.9101243654933,13.9873706943615
56.9102384735132,13.9870391454317
56.9178311712386,14.0028162966662
56.9181610794142,14.0036288217804
56.9177741882698,14.0035569985377
56.9177844794259,14.0037209871201
56.9116274820546,13.9921585418913
56.9115438797083,13.9929327018243
56.9110918574894,13.9925835575161
56.9072415785877,14.0122125844708
56.907752920128,14.0121169739019
56.906929144514,14.0124671560768
56.9068830655504,14.0123205791064
56.9072884360212,14.012457672075
56.9183476395663,13.9921581272654
56.9183938890585,13.9934381531877
56.918394021289,13.9934545761962
56.9150307137867,13.9863837512085
56.9148690340986,13.9863881330004
56.912885142677,13.9954916044716
56.9127899000643,13.9959376130506
56.9130556731467,13.9954706004529
56.9129412789816,13.9957693077321
56.9130983407299,13.9951902424918
56.9131281907667,13.9955507741117
56.9132143177394,13.9950885811001
56.913323688453,13.9952827346555
56.9152842707663,13.9855227680052
56.9152956514206,13.9858181133117
56.91527088959,13.9849810989534
56.9152731560216,13.98526026608
56.9153765455232,13.9891502463446
56.9157003035105,13.989190771837
56.9159070271588,13.9892016100704
56.9161318480042,13.9892283848743
56.9133753077995,13.9916515637428
56.9142656073233,13.9917589593135
56.9138607451282,13.9916877502556
56.9145620206009,13.9917509687389
56.9154070114814,13.9918103153086
56.9171711531358,13.9833361965849
56.9171623044982,13.9833528631873
56.9171891175222,13.9833357082128
56.917180135329,13.9833359523989
56.9234319934452,13.9943046777866
56.9209623290386,13.9899684798083
56.9169830612814,13.9834070138093
56.916992043475,13.9834067696421
56.9213078567221,13.9893677434745
56.9213669263703,13.990006834288
56.9218599497905,13.9920963129972
56.9212222822231,13.9898957466001
56.9226785384186,13.9933392372395
56.9211232125556,13.9898655673414
56.9157998706927,13.981533823515
56.9209285229942,13.9902322359889
56.9234499578742,13.9943041945676
56.9215864789666,13.9904937431116
56.9210874164368,13.9898829621311
56.9234589400887,13.9943039529578
56.9211954683063,13.9899128987645
56.9235074010706,13.9925119086323
56.921349227328,13.9900401681113
56.9215866115887,13.9905101675074
56.9215960222406,13.9916762999716
56.9222129179312,13.9935324839749
56.90576748262,14.0098540392601
56.9064247347215,14.0111667683265
56.9056416006055,14.0098409497507
56.9064999693038,14.0115917338704
56.9065932967937,14.0120326446545
56.9062621443411,14.0110561171903
56.9062406716949,14.0106133124899
56.9119862574802,13.9931999952966
56.9153346803501,14.0040819006222
56.9125745748492,13.9881748342959
56.9113490604512,13.988832077216
56.9119931230117,13.9884861908792
56.911733701672,13.9886245954304
56.9113400782343,13.9888323200281
56.9112329557315,13.9889173329696
56.9107908346366,13.9886829348242
56.9117714774787,13.9933043183182
56.911853904258,13.993499184273
56.9119311737462,13.9930536643808
56.913672400949,13.9961931388031
56.9135721457606,13.9960151605636
56.9134500864351,13.996478319895
56.9134311991382,13.9963638559719
56.9132811375002,13.9966963689148
56.9132074342621,13.9964684059766
56.913111924635,13.9968815745466
56.9130753368052,13.9968004346745
56.9172089332783,13.9868831993808
56.9168346081755,13.9872547097037
56.916654032744,13.9871446190173
56.916825625971,13.9872549529454
56.9160618724516,13.9872427840614
56.9165586872001,13.9875742713915
56.9158913435815,13.9872638274254
56.9162692613974,13.9873357218292
56.9155953298797,13.9873211192101
56.9159775032826,13.9879185150139
56.9144000311352,13.9872713593373
56.9146811398923,13.9875922465471
56.9153633887067,13.9875245024995
56.9137822539867,13.9875344551389
56.9144939763009,13.9877779864057
56.912225464646,13.9883320929245
56.9132946138357,13.988336023513
56.9122164824318,13.9883323358647
56.9128878889098,13.9880349653484
56.9129950107627,13.9879499460708
56.9126190871621,13.9881243580481
56.9136524403458,13.9881456755204
56.9142612366214,13.9878828338047
56.9133624837289,13.9878414567151
56.9064875854122,14.0122981770304
56.9064222440102,14.0119878978634
56.9117599146294,13.9852077638605
56.9178350287349,13.9999251639176
56.9151625874486,13.9871357346283
56.9090136514883,13.9966958680066
56.9036478687677,14.0020284980385
56.9027708771545,14.0002128827753
56.905305244583,14.0036920537733
56.9057166752846,14.0057172989191
56.9105615291586,14.0150974964521
56.9093905138298,14.0135681831339
56.9100914542431,14.011316187398
56.910705365628,14.0116941170718
56.9124872317607,14.0120740587632
56.912847428218,14.0155957245442
56.9141571248874,14.0256624151176
56.9125920024535,14.0335209842057
56.9132928814326,14.0128411450833
56.9154465162371,14.0136548386225
56.9152301108352,14.0101455656853
56.9148796722764,14.0101384154933
56.9152215240002,14.0090617335989
56.9141484554622,14.0108311791222
56.913467765177,14.0099622650582
56.9133092119811,14.0092273683063
56.9119312555306,14.0065375333748
56.912678756007,14.0078972980038
56.9216409150037,14.013064314451
56.9231539175468,14.0169508159867
56.925783304278,14.0211534152809
56.9183354868971,14.002967113985
56.9132909506538,14.0298074674991
56.9194527350646,13.9955123115847
56.9096827043326,13.9860852524148
56.909682571147,13.9860688332678
56.9096914201709,13.9860521706567
56.9099186953555,13.9852741357928
56.9099098464366,13.9852907986886
56.9099009975155,13.9853074615765
56.9103010111568,13.9881049486032
56.9102918960193,13.9880887721554
56.9102827808796,13.9880725957156
56.910273665738,13.9880564192836
56.9106356125126,13.9883750911437
56.9106264974098,13.988358914486
56.9207289562438,13.9877734848552
56.9136706706045,13.9881780313396
56.9150762240617,13.9875651266966
56.915781498369,13.9770830271181
56.9143093031869,13.9750373409414
56.9185148839992,13.9707825541704
56.9185867949668,13.969696412766
56.9130914134376,13.98101630114
56.9082634828509,14.0119228487167
56.9165938835281,13.9863742358835
